team,map_mode,command_mode,stress,n,success_rate,strict_success_rate,safe_delivery_rate,mean_operational_score,degraded_rate,mean_reached_fraction,mean_payload_fraction,mean_exposure,mean_attrition,mean_early_attrition,mean_recovery,mean_fragmentation,mean_false_safe,mean_map_mse,mean_effective_map_delay,mean_consensus,mean_dispersion,reversal_rate,success_ci_low,success_ci_high,strict_success_ci_low,strict_success_ci_high,safe_delivery_ci_low,safe_delivery_ci_high,operational_score_ci_low,operational_score_ci_high
relay_sparse,delayed,stale_hold,severe,40,1.0,1.0,0.45,75.08800234974203,0.625,0.89375,0.5625,0.11904528053579984,0.0625,0.0625,1.675,0.0,0.000726010101010101,0.004256518912624673,20.085190346556043,0.5565265723106064,0.08230919483858713,0.0,1.0,1.0,1.0,1.0,0.3,0.625,73.48753738567744,76.8141526549804
relay_sparse,no_shared,autonomous,degraded,40,1.0,1.0,0.575,76.25952950409253,0.6,0.9,0.575,0.11663794906267295,0.0375,0.0375,1.275,0.0,0.06992883379247015,0.03233395832199412,10.0809421182266,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.425,0.725,74.70581153975843,77.8843155513675
relay_sparse,no_shared,autonomous,severe,40,1.0,1.0,0.45,77.16022071334005,0.625,0.9,0.6,0.1131568491078309,0.05208333333333333,0.05208333333333333,0.225,0.0,0.06644570707070707,0.03068317228288539,20.17014354066986,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.299375,0.6,75.68103331293116,78.88505975220987
relay_sparse,no_shared,consensus_gated,degraded,40,1.0,1.0,0.65,76.51354022630414,0.475,0.9,0.5625,0.11271619326918866,0.041666666666666664,0.041666666666666664,0.675,0.0,0.07191259182736456,0.031058300137459943,10.049984051036683,0.6319362558064203,0.05147846718621385,0.0,1.0,1.0,1.0,1.0,0.5,0.8,75.03998961780768,77.99416297385233
relay_sparse,no_shared,consensus_gated,severe,40,1.0,1.0,0.425,76.29830807181074,0.6,0.89375,0.6375,0.12098293664932322,0.07291666666666666,0.07291666666666666,1.275,0.0,0.07460170616420617,0.03294748361302966,20.155394472771967,0.5413867440697878,0.08046109747323157,0.0,1.0,1.0,1.0,1.0,0.275,0.575,74.2964652961303,78.0354636392816
relay_sparse,no_shared,crowd_vector,degraded,40,1.0,1.0,0.625,75.834079951508,0.525,0.8958333333333334,0.5375,0.11489025155566782,0.03125,0.03125,1.05,0.0,0.06712436868686869,0.032144968513123755,10.028181818181817,0.6291411624351156,0.051631894559618155,0.0,1.0,1.0,1.0,1.0,0.475,0.775,74.6003942467453,77.15048426467213
relay_sparse,no_shared,crowd_vector,severe,40,1.0,1.0,0.55,77.09145255702961,0.55,0.8979166666666666,0.6,0.11419384077048714,0.04375,0.04375,0.475,0.0001785714285714286,0.07172004132231405,0.031795572916378564,20.131073446327683,0.5409169224570494,0.0815133428694548,0.0,1.0,1.0,1.0,1.0,0.4,0.7,75.45730757346116,78.78888224273548
relay_sparse,no_shared,stale_hold,degraded,40,1.0,1.0,0.575,77.76730398778209,0.475,0.9,0.6125,0.10947054050945601,0.041666666666666664,0.041666666666666664,0.425,0.0005634920634920635,0.06679063360881543,0.030941378275103137,10.15679650515177,0.6285034766271416,0.05207742554239512,0.0,1.0,1.0,1.0,1.0,0.424375,0.725,76.1374518903292,79.5665202453651
relay_sparse,no_shared,stale_hold,severe,40,1.0,1.0,0.45,76.45257899550185,0.625,0.8854166666666666,0.6,0.1111991554675104,0.06666666666666667,0.06666666666666667,0.7,0.0,0.06632891414141415,0.031055679001569154,20.171060308773633,0.5421746066386974,0.08008604891412954,0.0,1.0,1.0,1.0,1.0,0.325,0.6,75.04316383848888,78.06169114120084
relay_sparse,scout_belief,autonomous,degraded,40,1.0,1.0,0.5,75.14161132682837,0.7,0.9166666666666666,0.6375,0.12181713946730029,0.025,0.025,6.325,0.0,0.0,0.0026753610495544753,10.067185204390286,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.374375,0.65,73.17281554848226,77.08323349362529
relay_sparse,scout_belief,autonomous,severe,40,1.0,1.0,0.325,73.55524129585612,0.8,0.8854166666666666,0.6,0.1162993828111499,0.07083333333333333,0.07083333333333333,5.7,0.0,0.0003977272727272727,0.003056674875359624,20.33294894760412,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.2,0.475,71.7721774456665,75.52349955859468
relay_sparse,scout_belief,consensus_gated,degraded,40,1.0,1.0,0.6,76.88974396108384,0.45,0.89375,0.5875,0.11076791235757136,0.041666666666666664,0.041666666666666664,0.775,0.00018518518518518518,0.0,0.0031724263188418664,10.074339157361552,0.6456903202338987,0.052690781828942546,0.0,1.0,1.0,1.0,1.0,0.45,0.75,75.55750671371199,78.342023042582
relay_sparse,scout_belief,consensus_gated,severe,40,0.975,0.975,0.475,74.80082948634882,0.65,0.88125,0.575,0.11519450489705807,0.06458333333333333,0.06458333333333333,1.95,0.0,0.0005366161616161616,0.0036917841683483388,20.29718181238922,0.5558784748081355,0.08292689109954837,0.009423076923076923,0.925,1.0,0.9,1.0,0.325,0.625,73.06153630926566,76.44931224482109
relay_sparse,scout_belief,crowd_vector,degraded,40,1.0,1.0,0.55,77.59715106711883,0.525,0.9020833333333333,0.6375,0.11163365783416428,0.04583333333333333,0.04583333333333333,1.3,0.0001984126984126984,0.0,0.003359382613084975,10.050097465886939,0.6467192929472371,0.05320956985826057,0.0,1.0,1.0,1.0,1.0,0.4,0.7,75.88135903802697,79.49730866470168
relay_sparse,scout_belief,crowd_vector,severe,40,1.0,1.0,0.4,74.47701238469712,0.75,0.8770833333333334,0.55,0.1187552815738073,0.0625,0.0625,1.675,0.0,0.000726010101010101,0.004026315170267225,20.33946936306283,0.5563229191464727,0.08470430102173206,0.0,1.0,1.0,1.0,1.0,0.225,0.55,73.11264348367645,76.03509354473785
relay_sparse,scout_belief,stale_hold,degraded,40,1.0,1.0,0.575,75.85971298671782,0.55,0.8833333333333334,0.575,0.11371046258967224,0.04791666666666666,0.04791666666666666,1.25,0.00018518518518518518,0.0,0.003584781433444455,10.132858547230144,0.6499836150517685,0.05221119470839621,0.0,1.0,1.0,1.0,1.0,0.425,0.725,74.06396218695701,77.53396227119006
relay_sparse,scout_belief,stale_hold,severe,40,1.0,1.0,0.5,76.02454086314641,0.6,0.9,0.5875,0.11369570707119128,0.05416666666666666,0.05416666666666666,1.925,0.0,0.0001736111111111111,0.004019812610714401,20.286491012012792,0.5565881664757006,0.08246792298230454,0.0,1.0,1.0,1.0,1.0,0.35,0.65,74.29869202226853,77.84272518715005
